"CONTEXT_PARTNER_ID"|"PARTNER_PRODUCT_CODE"|"PARTNER_CAT_CODE"|"EAN"|"MANUFACTURER"|"MANUFACTURER_PART_NUMBER"|"PRODUCT_NAME"|"PRODUCT_DESCRIPTION"|"CATEGORY_LEVEL_1"|"CATEGORY_LEVEL_2"|"CATEGORY_LEVEL_3"|"COUNTRY"|"INVOICE_DATE"|"SALES_QUANTITY"|"SALES_REVENUE"|"TAX_INCLUDED"|"CURRENCY"|"CUSTOMER_COUNTRY"|"CUSTOMER_POSTCODE"|"PARTNER_CUSTOMER_CODE"|"CUSTOMER_NAME"|"CUSTOMER_ADDRESS"|"CUSTOMER_CITY"|"CUSTOMER_CODE"|"CUSTOMER_VAT_NUM"|"INVOICE_NUMBER"|"CUSTOMER_SEGMENTATION"|"VENDOR_PROGRAM_CODE"|"BUNDLE"|"TBA"
"TR3013"|"MCX44TU/A"|"0120"|""|"APPLE"|"MCX44TU/A"|"MAC MINI/12C CPU/16C GPU/24GB/512GB"|"MAC MINI/12C CPU/16C GPU/24GB/512GB"|"Mac"|"Mac"|""|"TR"|"2025-03-18"|"2"|"118414.98"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250318"|"Retail"|""|"No"|""
"TR3013"|"MW1L3TU/A"|"0120"|""|"APPLE"|"MW1L3TU/A"|"MBA 15 MDN/10C GPU/16GB/256GB"|"MBA 15 MDN/10C GPU/16GB/256GB"|"Mac"|"Mac"|""|"TR"|"2025-03-18"|"7"|"355244.12"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"Retail"|""|"No"|""
"TR3013"|"MXEU3TU/A"|"3701"|""|"APPLE"|"MXEU3TU/A"|"APPLE WATCH SE 44 ST AL ST SB -S/M GPS"|"APPLE WATCH SE 44 ST AL ST SB -S/M GPS"|"Akilli Saatler"|"Akilli Saatler"|""|"TR"|"2025-03-18"|"3"|"30454.32"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"Retail"|""|"No"|""
"TR3013"|"KVR32N22S8/8"|"2507"|""|"KINGSTON"|"KVR32N22S8/8"|"Kingston 8GB 3200MHz DDR4 Non-ECC CL22"|"Kingston 8GB 3200MHz DDR4 Non-ECC CL22"|"Bellek"|"PC Bellekleri"|""|"TR"|"2025-03-17"|"10"|"5042.85"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Wholesaler"|""|"No"|""
"TR3013"|"KVR56S46BS8-16"|"2507"|""|"KINGSTON"|"KVR56S46BS8-16"|"16GB 5600MT/s DDR5 Non-ECC CL46 SODIMM"|"16GB 5600MT/s DDR5 Non-ECC CL46 SODIMM"|"Bellek"|"Notebook Bellekleri"|""|"TR"|"2025-03-17"|"5"|"6784.93"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Wholesaler"|""|"No"|""
"TR3013"|"C13T05A10N"|"0504"|""|"EPSON"|"C13T05A10N"|"Epson WorkForce PRO WF-C87XR Black XL IN"|"Epson WorkForce PRO WF-C87XR Black XL IN"|"Murekkep Kartus"|"Siyah"|""|"TR"|"2025-03-17"|"3"|"7023.52"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Corparate Reseller"|""|"No"|""
"TR3013"|"C13T05B14N"|"0504"|""|"EPSON"|"C13T05B14N"|"EPSON WORKFORCE PRO WF-C879R BLACK XXL"|"EPSON WORKFORCE PRO WF-C879R BLACK XXL"|"Murekkep Kartus"|"Siyah"|""|"TR"|"2025-03-17"|"4"|"31623.6"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Corparate Reseller"|""|"No"|""
"TR3013"|"C13T01D300"|"0504"|""|"EPSON"|"C13T01D300"|"EpsonWF-C5X9R Magenta XXL Ink Supply Uni"|"EpsonWF-C5X9R Magenta XXL Ink Supply Uni"|"Murekkep Kartus"|"Renkli"|""|"TR"|"2025-03-17"|"1"|"3165.73"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Corparate Reseller"|""|"No"|""
"TR3013"|"77Z45AA"|"5702"|""|"HYPERX"|"77Z45AA"|"HyperX Cloud III Wireless Black"|"HyperX Cloud III Wireless Black"|"Kablosuz Kulaklik"|"Kablosuz Kulaklik"|""|"TR"|"2025-03-18"|"9"|"33988.5"|"No"|"TRY"|"TR"|""|""|""|""|"KAYSERI"|""|""|"20250318"|"Retail"|""|"No"|""
"TR3013"|"3N751ZF/A"|"0416"|""|"APPLE"|"3N751ZF/A"|"iPhone 16 Pro 256GB Black (Demo)"|"iPhone 16 Pro 256GB Black (Demo)"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-18"|"1"|"50613.23"|"No"|"TRY"|"TR"|""|""|""|""|"CORUM"|""|""|"20250318"|"Retail"|""|"No"|""
